0.240000	-0.068529	0.536233	-0.673291
0.260000	-0.065763	0.569972	-0.701498
0.280000	-0.062806	0.602808	-0.728421
0.300000	-0.059662	0.634587	-0.753910
0.320000	-0.056330	0.665193	-0.777853
0.340000	-0.052812	0.694542	-0.800165
0.360000	-0.049104	0.722578	-0.820786
0.380000	-0.045203	0.749272	-0.839678
0.400000	-0.041104	0.774615	-0.856823
0.420000	-0.036797	0.798620	-0.872214
0.440000	-0.032273	0.821314	-0.885861
0.460000	-0.027519	0.842744	-0.897781
0.480000	-0.022518	0.862967	-0.908004
0.500000	-0.017254	0.882052	-0.916561
0.520000	-0.011706	0.900078	-0.923490
0.540000	-0.005849	0.917132	-0.928831
0.560000	0.000340	0.933306	-0.932626
0.580000	0.006890	0.948696	-0.934915
0.600000	0.013832	0.963400	-0.935737
0.620000	0.021196	0.977517	-0.935126
0.640000	0.029016	0.991144	-0.933113
0.660000	0.037326	1.004376	-0.929723
0.680000	0.046163	1.017302	-0.924977
0.700000	0.055561	1.030008	-0.918886
0.720000	0.065556	1.042568	-0.911456
0.740000	0.076183	1.055053	-0.902687
0.760000	0.087476	1.067521	-0.892569
0.780000	0.099466	1.080018	-0.881087
0.800000	0.112182	1.092583	-0.868219
0.820000	0.125651	1.105238	-0.853937
0.840000	0.139894	1.117995	-0.838207
0.860000	0.154929	1.130850	-0.820993
0.880000	0.170768	1.143787	-0.802252
0.900000	0.187417	1.156774	-0.781941
0.920000	0.204876	1.169768	-0.760015
0.940000	0.223138	1.182708	-0.736431
0.960000	0.242188	1.195523	-0.711147
0.980000	0.262002	1.208128	-0.684123
1.000000	0.282549	1.220425	-0.655327
1.020000	0.303787	1.232305	-0.624731
1.040000	0.325667	1.243650	-0.592317
1.060000	0.348128	1.254333	-0.558076
1.080000	0.371104	1.264220	-0.522012
1.100000	0.394515	1.273172	-0.484142
1.120000	0.418276	1.281048	-0.444496
1.140000	0.442290	1.287703	-0.403123
1.160000	0.466455	1.292997	-0.360088
1.180000	0.490659	1.296794	-0.315476
1.200000	0.514786	1.298964	-0.269392
1.220000	0.538712	1.299387	-0.221963
1.240000	0.562309	1.297959	-0.173341
1.260000	0.585446	1.294593	-0.123700
1.280000	0.607989	1.289223	-0.073245
1.300000	0.629804	1.281814	-0.022207
1.320000	0.650754	1.272360	0.029148
1.340000	0.670708	1.260900	0.080516
1.360000	0.689535	1.247521	0.131550
1.380000	0.707111	1.232371	0.181851
1.400000	0.723316	1.215678	0.230954
1.420000	0.738037	1.197762	0.278312
1.440000	0.751172	1.179066	0.323277
1.460000	0.762626	1.160179	0.365073
1.480000	0.772319	1.141863	0.402775
1.500000	0.780179	1.125063	0.435295
1.520000	0.786149	1.110883	0.461416
1.540000	0.790186	1.100479	0.479893
1.560000	0.792260	1.094867	0.489652
1.580000	0.792355	1.094663	0.490047
1.600000	0.790473	1.099895	0.481050
1.620000	0.786627	1.109986	0.463267
1.640000	0.780847	1.123946	0.437748
1.660000	0.773177	1.140621	0.405734
1.680000	0.763675	1.158901	0.368449
1.700000	0.752411	1.177825	0.326996
1.720000	0.739467	1.196621	0.282313
1.740000	0.724938	1.214686	0.235190
1.760000	0.708928	1.231571	0.186286
1.780000	0.691551	1.246947	0.136156
1.800000	0.672927	1.260582	0.085273
1.820000	0.653184	1.272324	0.034044
1.840000	0.632453	1.282085	-0.017178
1.860000	0.610871	1.289826	-0.068083
1.880000	0.588575	1.295550	-0.118400
1.900000	0.565703	1.299297	-0.167890
1.920000	0.542394	1.301132	-0.216344
1.940000	0.518783	1.301146	-0.263581
1.960000	0.495003	1.299447	-0.309442
1.980000	0.471182	1.296157	-0.353793
2.000000	0.447444	1.291411	-0.396523
2.020000	0.423905	1.285350	-0.437539
2.040000	0.400677	1.278123	-0.476769
2.060000	0.377861	1.269877	-0.514156
2.080000	0.355551	1.260763	-0.549660
2.100000	0.333834	1.250926	-0.583258
2.120000	0.312787	1.240510	-0.614936
2.140000	0.292477	1.229650	-0.644695
2.160000	0.272965	1.218472	-0.672543
2.180000	0.254299	1.207096	-0.698499
2.200000	0.236521	1.195629	-0.722587
2.220000	0.219665	1.184165	-0.744835
2.240000	0.203754	1.172786	-0.765278
2.260000	0.188806	1.161562	-0.783950
2.280000	0.174830	1.150547	-0.800888
2.300000	0.161828	1.139782	-0.816125
2.320000	0.149798	1.129292	-0.829696
2.340000	0.138728	1.119089	-0.841632
2.360000	0.128606	1.109170	-0.851959
2.380000	0.119410	1.099519	-0.860700
2.400000	0.111117	1.090105	-0.867872
2.420000	0.103699	1.080885	-0.873487
2.440000	0.097127	1.071805	-0.877551
2.460000	0.091366	1.062797	-0.880065
2.480000	0.086381	1.053786	-0.881024
2.500000	0.082134	1.044687	-0.880418
2.520000	0.078587	1.035405	-0.878231
2.540000	0.075700	1.025842	-0.874443
2.560000	0.073430	1.015893	-0.869032
2.580000	0.071738	1.005450	-0.861973
2.600000	0.070581	0.994402	-0.853239
2.620000	0.069918	0.982640	-0.842804
2.640000	0.069706	0.970054	-0.830643
2.660000	0.069903	0.956540	-0.816733
2.680000	0.070469	0.941997	-0.801058
2.700000	0.071364	0.926333	-0.783606
2.720000	0.072545	0.909465	-0.764374
2.740000	0.073975	0.891320	-0.743369
2.760000	0.075615	0.871839	-0.720609
2.780000	0.077427	0.850981	-0.696127
2.800000	0.079374	0.828720	-0.669973
2.820000	0.081420	0.805054	-0.642214
2.840000	0.083532	0.780004	-0.612941
2.860000	0.085675	0.753618	-0.582268
2.880000	0.087818	0.725976	-0.550339
2.900000	0.089931	0.697196	-0.517333
2.920000	0.091985	0.667441	-0.483471
2.940000	0.093952	0.636924	-0.449020
2.960000	0.095806	0.605926	-0.414313
2.980000	0.097525	0.574807	-0.379757
3.000000	0.099086	0.544026	-0.345855
3.020000	0.100469	0.514170	-0.313233
3.040000	0.101656	0.485973	-0.282662
3.060000	0.102631	0.460344	-0.255082
3.080000	0.103381	0.438359	-0.231598
3.100000	0.103894	0.421203	-0.213416
3.120000	0.104172	0.405707	-0.197363
3.140000	0.104172	0.405707	-0.197363
3.160000	0.103924	0.408608	-0.200759
3.180000	0.103414	0.418456	-0.211629
3.200000	0.102639	0.434432	-0.229154
3.220000	0.101599	0.455402	-0.252203
3.240000	0.100297	0.480164	-0.279570
3.260000	0.098735	0.507609	-0.310139
3.280000	0.096918	0.536791	-0.342954
3.300000	0.094852	0.566934	-0.377230
3.320000	0.092542	0.597418	-0.412334
3.340000	0.089996	0.627750	-0.447759
3.360000	0.087220	0.657539	-0.483099
3.380000	0.084223	0.686476	-0.518030
3.400000	0.081010	0.714316	-0.552296
3.420000	0.077589	0.740867	-0.585690
3.440000	0.073964	0.765981	-0.618053
3.460000	0.070141	0.789544	-0.649262
3.480000	0.066122	0.811473	-0.679228
3.500000	0.061910	0.831710	-0.707890
3.520000	0.057504	0.850220	-0.735213
3.540000	0.052901	0.866984	-0.761183
3.560000	0.048097	0.882001	-0.785807
3.580000	0.043085	0.895281	-0.809110
3.600000	0.037856	0.906844	-0.831132
3.620000	0.032397	0.916722	-0.851928
3.640000	0.026693	0.924948	-0.871562
3.660000	0.020727	0.931565	-0.890111
3.680000	0.014478	0.936613	-0.907657
3.700000	0.007924	0.940137	-0.924290
3.720000	0.001038	0.942180	-0.940104
3.740000	-0.006206	0.942782	-0.955194
3.760000	-0.013839	0.941980	-0.969658
3.780000	-0.021892	0.939807	-0.983591
3.800000	-0.030398	0.936291	-0.997087
3.820000	-0.039391	0.931452	-1.010234
3.840000	-0.048905	0.925306	-1.023116
3.860000	-0.058976	0.917859	-1.035810
3.880000	-0.069636	0.909111	-1.048384
3.900000	-0.080920	0.899055	-1.060896
3.920000	-0.092859	0.887677	-1.073396
3.940000	-0.105482	0.874955	-1.085919
3.960000	-0.118815	0.860861	-1.098492
3.980000	-0.132881	0.845363	-1.111126
4.000000	-0.147698	0.828423	-1.123819
4.020000	-0.163279	0.809999	-1.136557
4.040000	-0.179632	0.790046	-1.149309
4.060000	-0.196757	0.768521	-1.162035
4.080000	-0.214650	0.745376	-1.174676
4.100000	-0.233297	0.720570	-1.187163
4.120000	-0.252676	0.694061	-1.199414
4.140000	-0.272760	0.665813	-1.211332
4.160000	-0.293508	0.635797	-1.222814
4.180000	-0.314875	0.603992	-1.233742
4.200000	-0.336804	0.570386	-1.243994
4.220000	-0.359230	0.534978	-1.253438
4.240000	-0.382078	0.497782	-1.261939
4.260000	-0.405266	0.458825	-1.269356
4.280000	-0.428701	0.418150	-1.275552
4.300000	-0.452285	0.375817	-1.280387
4.320000	-0.475911	0.331906	-1.283728
4.340000	-0.499465	0.286518	-1.285449
4.360000	-0.522829	0.239774	-1.285432
4.380000	-0.545878	0.191820	-1.283576
4.400000	-0.568486	0.142824	-1.279796
4.420000	-0.590521	0.092985	-1.274028
4.440000	-0.611854	0.042529	-1.266238
4.460000	-0.632353	-0.008286	-1.256421
4.480000	-0.651889	-0.059163	-1.244616
4.500000	-0.670335	-0.109762	-1.230909
4.520000	-0.687569	-0.159691	-1.215447
4.540000	-0.703474	-0.208494	-1.198453
4.560000	-0.717940	-0.255637	-1.180243
4.580000	-0.730866	-0.300481	-1.161251
4.600000	-0.742161	-0.342264	-1.142057
4.620000	-0.751742	-0.380075	-1.123409
4.640000	-0.759541	-0.412842	-1.106240
4.660000	-0.765501	-0.439356	-1.091645
4.680000	-0.769577	-0.458369	-1.080784
4.700000	-0.771739	-0.468786	-1.074693
4.720000	-0.771972	-0.469916	-1.074029
4.740000	-0.770274	-0.461680	-1.078868
4.760000	-0.766658	-0.444636	-1.088679
4.780000	-0.761149	-0.419807	-1.102491
4.800000	-0.753790	-0.388426	-1.119154
4.820000	-0.744635	-0.351722	-1.137547
4.840000	-0.733749	-0.310806	-1.156692
4.860000	-0.721212	-0.266626	-1.175799
4.880000	-0.707114	-0.219979	-1.194248
4.900000	-0.691553	-0.171531	-1.211576
4.920000	-0.674639	-0.121838	-1.227439
4.940000	-0.656485	-0.071375	-1.241595
4.960000	-0.637214	-0.020548	-1.253880
4.980000	-0.616952	0.030292	-1.264195
5.000000	-0.595827	0.080838	-1.272492
5.020000	-0.573972	0.130822	-1.278765
5.040000	-0.551517	0.180009	-1.283044
5.060000	-0.528594	0.228197	-1.285385
5.080000	-0.505331	0.275207	-1.285869
5.100000	-0.481854	0.320888	-1.284596
5.120000	-0.458283	0.365114	-1.281679
5.140000	-0.434734	0.407777	-1.277244
5.160000	-0.411315	0.448792	-1.271423
5.180000	-0.388130	0.488094	-1.264354
5.200000	-0.365272	0.525635	-1.256179
5.220000	-0.342827	0.561382	-1.247037
5.240000	-0.320873	0.595320	-1.237065
5.260000	-0.299478	0.627443	-1.226398
5.280000	-0.278701	0.657761	-1.215162
